#{"t_start": 1674743108.5023897, "env_id": null}
r,l,t
21.0,1995,55003.347704
21.0,1995,55004.070508
21.0,1995,55004.940273
21.0,1995,55005.322988
21.0,1995,55009.100063
21.0,1995,55011.626324
21.0,1995,55015.575503
21.0,1995,55022.228414
21.0,1995,55022.799477
19.0,2558,55025.434854
21.0,1995,55033.58458
21.0,1995,55033.966212
20.0,2122,55036.759178
21.0,1995,55038.76301
21.0,1995,55038.873614
21.0,1995,55041.307708
21.0,1995,55041.420573
21.0,1995,55042.228172
21.0,1995,55043.143343
21.0,1995,55043.525719
21.0,1995,55047.260368
21.0,1995,55049.813125
21.0,1995,55053.781087
21.0,1995,55060.693438
21.0,1995,55061.268309
21.0,2055,55065.036088
21.0,1995,55072.048906
21.0,1995,55072.439807
21.0,1995,55075.27108
21.0,1995,55077.278343
21.0,2055,55078.522437
21.0,1995,55079.690271
21.0,1995,55080.424628
21.0,2055,55080.747743
21.0,1995,55081.303848
21.0,2055,55082.824687
21.0,1995,55085.407368
21.0,1995,55087.95293
21.0,1995,55091.925527
20.0,2119,55101.706367
21.0,1995,55103.129663
21.0,2346,55105.445168
21.0,1995,55110.118764
21.0,1995,55110.50222
21.0,1995,55113.302653
21.0,1995,55115.285901
21.0,1995,55116.525999
21.0,1995,55117.701719
21.0,1995,55118.448735
21.0,1995,55118.773844
21.0,1995,55119.332387
21.0,1995,55123.447858
21.0,1995,55126.006146
19.0,2798,55136.26423
19.0,2485,55139.429205
21.0,1995,55139.776452
21.0,1995,55141.204668
21.0,1995,55143.52567
21.0,1995,55148.519978
21.0,1995,55148.905975
21.0,1995,55151.724923
21.0,1995,55153.750188
21.0,1995,55154.9911
21.0,1995,55156.178355
21.0,1995,55156.914592
21.0,1995,55157.241399
21.0,1995,55157.807216
21.0,1995,55162.032074
21.0,1995,55164.679357
21.0,1995,55175.357317
21.0,1995,55178.603489
21.0,1995,55178.947269
20.0,2182,55186.391211
21.0,1995,55187.549948
21.0,1995,55187.934737
19.0,2425,55188.705718
21.0,1995,55190.759003
21.0,1995,55192.752996
21.0,1995,55195.193859
21.0,1995,55195.933485
21.0,2100,55196.035917
21.0,1995,55196.26656
20.0,2184,55200.441965
21.0,1995,55200.954553
21.0,1995,55203.503236
21.0,1995,55213.629189
21.0,1995,55216.801113
21.0,1995,55217.144665
21.0,1995,55224.457213
21.0,1995,55225.618388
21.0,1995,55226.011727
21.0,1995,55226.781047
21.0,1995,55228.844311
21.0,1995,55233.259707
21.0,1995,55233.992046
21.0,1995,55234.09486
21.0,1995,55238.503391
21.0,1995,55239.015536
20.0,2527,55241.018454
21.0,1995,55241.582695
20.0,2652,55246.842233
21.0,1995,55251.679945
21.0,1995,55254.89793
21.0,1995,55255.236301
21.0,1995,55262.535485
21.0,1995,55263.695242
21.0,1995,55264.081352
21.0,1995,55264.848559
21.0,1995,55266.905029
21.0,1995,55271.513926
21.0,1995,55272.245406
21.0,2055,55273.484276
21.0,1995,55276.716379
21.0,1995,55277.228846
21.0,1995,55279.22969
21.0,1995,55279.788037
21.0,1995,55285.052253
21.0,1995,55289.912223
21.0,1995,55293.090562
20.0,2119,55295.804846
21.0,1995,55300.772673
21.0,1995,55301.928312
21.0,1995,55303.063946
21.0,1995,55305.124899
20.0,2318,55308.43747
21.0,1995,55309.503228
21.0,1995,55310.231478
21.0,1995,55311.468286
21.0,1995,55314.690558
21.0,1995,55315.201936
21.0,1995,55317.191126
21.0,1995,55317.747124
21.0,1995,55322.987816
21.0,1995,55327.790214
21.0,1995,55330.936188
21.0,1995,55333.601753
21.0,1995,55339.795838
21.0,1995,55340.958598
21.0,1995,55343.056045
21.0,1995,55346.352802
21.0,1995,55347.411544
21.0,2055,55349.288645
21.0,1995,55349.390221
20.0,2624,55350.658288
21.0,1995,55352.644518
21.0,1995,55353.157177
21.0,1995,55355.161071
21.0,2055,55356.869271
21.0,1995,55361.09991
21.0,1995,55365.968001
21.0,1995,55369.171974
21.0,1995,55378.011695
21.0,1995,55381.194881
21.0,2219,55383.389607
21.0,1995,55384.628983
21.0,1995,55385.728758
21.0,1995,55387.597985
21.0,1995,55387.702177
19.0,2856,55388.441025
21.0,1995,55388.996832
21.0,1995,55390.985687
21.0,1995,55391.499978
21.0,1995,55393.538079
21.0,2007,55395.469964
21.0,2055,55400.634583
21.0,1995,55404.352078
21.0,1995,55407.54833
21.0,1995,55416.417845
21.0,1995,55419.638396
21.0,1995,55421.865546
21.0,1995,55422.998219
21.0,1995,55424.14318
21.0,2038,55426.899286
21.0,1995,55427.442298
21.0,2055,55428.058477
21.0,1995,55429.447022
21.0,1995,55429.974307
21.0,1995,55432.01054
21.0,1995,55433.949001
19.0,2425,55434.476988
20.0,2118,55441.412806
21.0,1995,55442.775783
21.0,1995,55445.943265
21.0,1995,55454.837538
21.0,1995,55458.026512
21.0,1995,55460.235495
21.0,1995,55462.415205
21.0,1997,55465.130043
21.0,1995,55465.62863
21.0,1995,55466.232401
21.0,1995,55467.605314
19.0,2460,55470.192594
21.0,2055,55471.252053
21.0,1995,55472.547639
21.0,2055,55473.169949
21.0,1995,55479.408825
21.0,2055,55481.916224
21.0,1995,55483.940992
19.0,2840,55484.169123
21.0,1995,55492.747138
21.0,1995,55495.974463
21.0,1995,55498.165667
21.0,1995,55500.342359
21.0,1995,55503.042055
21.0,1995,55503.536208
21.0,1995,55504.141376
21.0,1995,55505.51083
21.0,1995,55509.134917
21.0,1995,55510.429022
21.0,1995,55511.052863
20.0,2472,55517.100028
21.0,2055,55518.416946
21.0,1995,55519.773764
21.0,1995,55521.781725
21.0,1995,55522.009913
21.0,1995,55530.50351
21.0,1995,55533.682232
21.0,1995,55538.024305
20.0,2213,55539.981424
21.0,1995,55540.744898
21.0,1995,55541.236195
21.0,1995,55541.840559
21.0,1995,55543.218792
21.0,1995,55546.839217
21.0,1995,55548.129656
21.0,2055,55549.894665
21.0,1995,55557.547657
21.0,1995,55559.587309
21.0,1995,55559.820306
20.0,2271,55561.466774
21.0,2426,55563.106811
21.0,1995,55568.384071
21.0,1995,55571.55302
21.0,1995,55575.900894
21.0,1995,55577.850509
21.0,1995,55579.114551
21.0,1995,55579.719697
21.0,1995,55581.087653
21.0,1995,55585.98966
21.0,1995,55587.738372
20.0,2564,55589.441434
21.0,2364,55591.954772
21.0,1997,55595.713022
21.0,1995,55597.696174
21.0,1995,55597.940724
21.0,2127,55602.08953
21.0,2116,55603.514842
21.0,2055,55607.64661
21.0,1995,55609.715278
21.0,1995,55614.151956
21.0,1995,55616.127066
21.0,1995,55617.385857
21.0,1995,55617.994358
21.0,1995,55619.377951
21.0,1995,55624.321854
21.0,1995,55627.737819
20.0,2151,55629.09516
21.0,1995,55630.109294
21.0,1995,55633.807937
21.0,1995,55635.799478
19.0,2189,55639.713618
21.0,1995,55640.176568
21.0,1995,55641.734146
21.0,1995,55645.971854
21.0,1995,55652.421625
21.0,1995,55654.386241
21.0,1995,55655.653247
21.0,1995,55656.263391
20.0,2118,55664.955197
21.0,1995,55666.014088
18.0,2952,55666.288236
21.0,1995,55667.347183
21.0,1995,55668.341707
20.0,2629,55669.719461
21.0,1995,55672.027941
21.0,1995,55673.99333
21.0,1995,55677.937404
21.0,1995,55678.402081
20.0,2119,55682.265534
21.0,1995,55684.049711
21.0,1995,55690.49736
21.0,1995,55692.454269
21.0,1995,55693.698614
21.0,1995,55694.301571
21.0,1995,55703.046135
21.0,1995,55704.372571
21.0,1995,55705.434204
20.0,2086,55705.848512
21.0,1995,55706.434483
21.0,1995,55707.806003
21.0,1995,55710.181254
21.0,1995,55716.041248
21.0,2224,55716.474651
21.0,1995,55716.510143
21.0,1995,55720.444628
21.0,1995,55722.276891
21.0,1995,55728.738505
21.0,1995,55730.774194
21.0,1995,55732.095152
21.0,1995,55732.719546
21.0,1995,55741.530225
21.0,1995,55743.97071
21.0,2055,55744.060025
21.0,1995,55744.399439
21.0,1995,55744.995583
21.0,1995,55746.396527
21.0,1995,55748.766856
21.0,1995,55754.741065
21.0,1995,55755.225789
21.0,1995,55759.129161
20.0,2241,55760.029164
21.0,2055,55762.109489
21.0,1995,55767.695759
21.0,1995,55769.697301
21.0,1995,55770.972453
21.0,1995,55771.589539
21.0,1995,55782.810083
21.0,1995,55782.895973
21.0,1995,55783.243198
20.0,2179,55783.961997
21.0,1995,55785.259767
20.0,2149,55786.835557
21.0,1995,55787.631258
21.0,1995,55793.618096
21.0,1995,55794.087255
21.0,1995,55798.06889
21.0,1995,55798.983038
21.0,1995,55801.068435
21.0,1995,55806.633368
21.0,1995,55808.6379
21.0,1995,55809.914499
21.0,1995,55810.533387
21.0,1995,55821.899637
21.0,1995,55822.245937
21.0,1995,55822.964418
20.0,2164,55825.138178
21.0,1995,55825.868724
21.0,1995,55826.661016
20.0,2136,55827.056994
21.0,1995,55832.728898
21.0,1995,55833.199425
21.0,1995,55837.035981
21.0,1995,55837.934224
21.0,2224,55844.427922
21.0,1995,55845.393437
21.0,1995,55849.275162
20.0,2211,55852.96801
19.0,2305,55853.593002
21.0,1995,55860.985567
21.0,1995,55861.324254
21.0,1995,55862.036084
21.0,1995,55864.202698
21.0,1995,55864.930957
21.0,1995,55866.105275
21.0,2023,55866.282382
21.0,1995,55871.855511
21.0,1995,55876.060951
21.0,1995,55876.944518
21.0,1995,55883.282776
21.0,1995,55884.300004
20.0,2682,55885.382101
21.0,1995,55888.134175
21.0,1995,55891.617608
21.0,1995,55892.157619
21.0,1995,55899.205395
21.0,1995,55899.541693
21.0,1995,55900.244836
21.0,1995,55902.352832
21.0,1995,55904.318428
21.0,1995,55904.493862
20.0,2276,55908.494146
21.0,1995,55909.823587
21.0,1995,55914.039975
21.0,1995,55914.923936
21.0,1995,55921.26911
21.0,1995,55922.211832
21.0,1995,55923.249777
21.0,1995,55925.999131
21.0,1995,55929.678494
21.0,1995,55930.270487
21.0,1995,55937.284512
21.0,1995,55937.619004
21.0,1995,55938.322543
21.0,1995,55940.425648
21.0,1995,55942.427234
20.0,2122,55944.660156
21.0,1995,55946.43799
21.0,1995,55947.774606
21.0,1995,55951.975053
21.0,1995,55952.858453
21.0,1995,55959.23855
21.0,1995,55960.185239
21.0,1995,55961.226739
21.0,1995,55967.435589
21.0,1995,55967.9739
21.0,2406,55971.742059
21.0,1995,55975.036932
21.0,1995,55975.373761
21.0,1995,55978.152616
21.0,2175,55979.630126
21.0,1995,55980.335511
21.0,1995,55982.563236
21.0,1995,55984.338819
21.0,1995,55985.665076
21.0,1995,55989.868065
21.0,1995,55990.752299
21.0,1995,55997.092122
21.0,1995,55998.043275
21.0,1995,55999.203755
21.0,1995,56005.420451
21.0,1995,56005.959317
21.0,1995,56009.71418
21.0,1995,56013.346904
21.0,1995,56016.129648
21.0,1995,56017.433746
21.0,1995,56020.365147
19.0,2446,56021.534627
21.0,1995,56022.151327
21.0,1995,56023.474359
20.0,2393,56025.665907
21.0,1995,56027.684208
21.0,1995,56028.576941
21.0,1995,56035.011625
21.0,1995,56035.961377
21.0,1995,56037.006702
21.0,1995,56043.774653
19.0,2152,56046.206595
21.0,1995,56047.529266
21.0,1995,56051.325862
21.0,1995,56054.13058
21.0,1995,56055.454583
21.0,1995,56058.409075
21.0,1995,56059.60021
21.0,1995,56061.73107
21.0,1995,56063.935856
21.0,1995,56065.963703
21.0,1995,56066.857597
21.0,2344,56067.052539
21.0,1995,56073.238935
21.0,1995,56074.197417
21.0,1995,56075.251363
21.0,1995,56084.5059
20.0,2170,56085.399067
21.0,1995,56085.85252
21.0,1995,56089.593459
21.0,1995,56092.400706
21.0,1995,56093.731334
21.0,1995,56096.708433
21.0,1995,56102.05006
21.0,2115,56102.136415
21.0,1995,56104.103098
20.0,2361,56104.899504
21.0,1995,56104.999998
21.0,1995,56105.201074
21.0,1995,56111.410575
21.0,1995,56113.39833
21.0,2055,56113.500996
21.0,1995,56122.62531
21.0,1995,56123.505252
21.0,1995,56123.963506
21.0,1995,56127.594511
21.0,1995,56130.393805
21.0,1995,56131.710662
21.0,1995,56134.802486
21.0,1995,56140.290158
21.0,1995,56142.322317
21.0,1995,56143.203777
20.0,2138,56145.8772
19.0,2251,56148.328254
21.0,2055,56150.817155
21.0,1995,56151.770502
20.0,2729,56154.46447
21.0,1995,56161.264947
21.0,1995,56162.248915
21.0,1995,56162.741671
21.0,1995,56166.513749
19.0,2757,56166.777627
21.0,2055,56170.479537
21.0,1995,56170.657741
21.0,1995,56173.602697
21.0,1995,56181.006269
21.0,1995,56181.890801
21.0,1995,56184.509373
21.0,1995,56186.952685
21.0,1995,56189.441681
18.0,2553,56189.605172
21.0,1995,56190.40154
21.0,1995,56193.01544
21.0,1995,56199.77945
21.0,1995,56200.667319
21.0,1995,56201.158931
21.0,1995,56205.006812
21.0,1995,56205.26905
21.0,1995,56208.982454
21.0,1995,56209.16106
21.0,1995,56212.103911
21.0,1995,56220.340769
21.0,1995,56222.948647
21.0,1995,56225.396148
21.0,1995,56228.04199
21.0,1995,56228.849655
19.0,2489,56228.872928
21.0,1995,56231.515905
20.0,2211,56232.071225
21.0,1995,56239.135073
21.0,1995,56239.589239
20.0,2119,56240.635283
21.0,1995,56243.494795
21.0,1995,56247.190524
21.0,1995,56247.370491
20.0,2271,56248.505967
21.0,1995,56258.538077
17.0,2538,56260.674848
21.0,1995,56261.201939
21.0,1995,56263.637906
21.0,1995,56266.287124
21.0,1995,56267.089103
21.0,1995,56267.112331
21.0,1995,56269.922034
21.0,1995,56277.345728
21.0,1995,56277.802495
20.0,2410,56278.362471
21.0,1995,56278.845735
21.0,1995,56281.78322
21.0,1995,56285.670117
21.0,1995,56286.796339
20.0,2352,56292.292794
21.0,1995,56296.908291
21.0,1995,56299.557461
21.0,1995,56302.003764
21.0,1995,56305.6966
21.0,2055,56306.883957
21.0,2406,56307.141997
21.0,1995,56308.386072
20.0,2179,56308.466855
21.0,1995,56315.956179
21.0,1995,56316.468055
21.0,1995,56317.092692
21.0,1995,56317.572667
21.0,1995,56320.440535
21.0,1995,56324.297783
21.0,1995,56325.446636
21.0,1995,56330.920341
21.0,1995,56335.472189
21.0,1995,56338.183232
21.0,1995,56340.639627
21.0,1995,56344.051769
21.0,1995,56345.522372
21.0,1995,56346.736597
21.0,1995,56346.80929
21.0,2239,56349.898649
21.0,1995,56354.119453
21.0,1995,56354.571183
21.0,1995,56355.12793
21.0,1995,56355.604014
21.0,1995,56362.29477
21.0,1995,56363.415191
21.0,2279,56363.83214
21.0,1995,56368.889178
21.0,1995,56373.438885
21.0,1995,56376.037306
21.0,1995,56378.465623
21.0,1995,56381.879696
21.0,1995,56383.283285
21.0,1995,56384.567246
21.0,2055,56385.638597
21.0,1995,56387.655539
21.0,1995,56391.911567
21.0,1995,56392.91703
21.0,2055,56393.505757
20.0,2302,56399.195903
21.0,1995,56401.221325
21.0,1995,56401.638554
20.0,2119,56402.502621
21.0,1995,56406.739078
21.0,2055,56412.501853
21.0,1995,56413.986036
21.0,1995,56416.441457
21.0,1995,56419.894326
21.0,1995,56422.588354
21.0,1995,56423.666038
21.0,1995,56425.705662
21.0,2309,56427.296129
21.0,1995,56429.995085
21.0,1995,56431.585212
21.0,1995,56437.311854
21.0,1995,56439.75592
20.0,2488,56440.391175
21.0,1995,56440.585998
21.0,1995,56444.9444
20.0,2314,56445.51582
21.0,1995,56450.669639
21.0,1995,56452.138508
21.0,1995,56454.594309
21.0,1995,56458.218742
21.0,1995,56460.916761
21.0,1995,56461.993171
21.0,1995,56464.026549
21.0,1995,56465.645617
21.0,1995,56468.346961
21.0,1995,56469.935638
21.0,1995,56475.657668
21.0,1995,56478.09227
21.0,1995,56478.736425
21.0,1995,56478.932629
21.0,1995,56483.183177
21.0,1995,56483.756267
21.0,1995,56488.883976
21.0,2055,56491.486546
21.0,1995,56492.781203
21.0,1995,56498.915113
21.0,1995,56499.992092
20.0,2242,56500.918689
21.0,1995,56502.056697
21.0,2037,56504.429636
21.0,1995,56506.311497
21.0,1995,56507.893888
21.0,1995,56513.629393
21.0,1995,56516.071949
21.0,1995,56516.70856
21.0,1995,56516.908303
21.0,2055,56522.746393
21.0,1995,56527.339849
20.0,2329,56528.568527
21.0,1995,56530.007501
21.0,1995,56531.308634
21.0,2093,56539.341289
21.0,1995,56539.474918
21.0,2100,56540.585341
21.0,1995,56540.63246
21.0,1995,56543.15333
21.0,1995,56545.027046
21.0,2055,56547.766414
21.0,1995,56552.362079
21.0,1995,56555.41756
21.0,1995,56555.612377
21.0,2055,56555.938232
21.0,1995,56561.001902
21.0,1995,56565.562117
21.0,1995,56566.777683
21.0,2055,56569.357545
21.0,1995,56569.521374
21.0,1995,56577.53207
21.0,2038,56578.493436
21.0,1995,56578.755895
21.0,1995,56578.795998
21.0,1995,56581.157693
21.0,1995,56583.019091
21.0,1995,56585.752945
21.0,1995,56590.500158
21.0,1995,56593.544233
21.0,1995,56593.744825
21.0,1995,56599.154247
21.0,1995,56603.707787
21.0,1995,56604.925408
17.0,2695,56607.392884
21.0,1995,56607.496247
21.0,1995,56607.65926
21.0,1995,56615.63782
21.0,1995,56616.599815
21.0,1995,56616.854768
21.0,1995,56616.894339
21.0,1995,56619.268459
21.0,1995,56621.13389
21.0,1995,56623.929318
21.0,1995,56628.53652
21.0,1995,56631.767652
21.0,2055,56632.797111
21.0,1995,56637.41076
21.0,1995,56642.007759
21.0,1995,56643.20997
21.0,1995,56645.739289
21.0,1995,56645.900705
20.0,2154,56648.667143
21.0,1995,56654.87097
21.0,1995,56655.127931
21.0,1995,56655.167982
21.0,1995,56657.559716
21.0,1995,56659.450912
21.0,2344,56660.609425
21.0,1995,56662.271051
21.0,1995,56666.943831
21.0,1995,56670.228664
21.0,1995,56671.177341
21.0,1995,56680.199286
21.0,2266,56680.788286
21.0,1995,56683.947947
21.0,1995,56684.112258
21.0,1995,56686.88005
21.0,1995,56693.341391
21.0,2055,56694.234143
21.0,1995,56695.76063
20.0,2151,56696.3555
18.0,2788,56696.534059
21.0,1995,56697.639943
21.0,1995,56698.810257
21.0,1995,56700.378583
21.0,1995,56704.952733
21.0,1995,56708.19771
21.0,1995,56709.147304
21.0,1995,56718.125737
21.0,1995,56718.72668
21.0,1995,56721.885315
21.0,2055,56723.17886
21.0,2100,56726.80612
21.0,1995,56731.246353
21.0,2038,56732.955237
21.0,1995,56733.658262
21.0,1995,56734.250003
21.0,1995,56734.433558
21.0,1995,56735.556858
21.0,1995,56736.738036
21.0,1995,56738.325436
21.0,1995,56742.951536
21.0,1995,56746.208132
21.0,1995,56747.166123
21.0,1995,56756.808608
21.0,1995,56759.977548
21.0,1995,56761.284747
20.0,2391,56763.77438
21.0,1995,56764.935574
21.0,1995,56769.363803
21.0,1995,56771.073925
21.0,1995,56771.778935
21.0,1995,56772.368762
21.0,1995,56772.547001
21.0,2055,56774.798305
21.0,1995,56774.821561
21.0,1995,56776.390008
21.0,1995,56781.05125
21.0,1995,56785.22922
21.0,2055,56785.423733
21.0,1995,56794.810692
21.0,1995,56799.270227
20.0,2134,56800.613807
21.0,1995,56801.739254
21.0,1995,56802.908015
21.0,1995,56807.420213
21.0,1995,56809.130012
21.0,1995,56809.827134
21.0,1995,56810.425335
21.0,1995,56810.602835
21.0,1995,56812.855975
21.0,1995,56812.879417
20.0,2209,56818.555965
21.0,1995,56819.078778
21.0,1995,56823.325383
21.0,1995,56823.522585
21.0,1995,56832.915366
21.0,1995,56837.381386
21.0,1995,56839.849839
21.0,1995,56841.009354
21.0,1995,56845.441709
21.0,1995,56847.161305
21.0,1995,56847.869803
21.0,2484,56848.056026
21.0,1995,56848.473584
21.0,1995,56848.651709
21.0,1995,56850.906157
20.0,2147,56853.753799
21.0,1995,56857.110925
21.0,2055,56857.731603
21.0,1995,56861.308371
21.0,2055,56862.631423
21.0,1995,56871.127484
21.0,1995,56875.59762
21.0,1995,56878.105135
21.0,1995,56879.262107
21.0,1995,56883.708028
21.0,1995,56885.416497
21.0,1995,56886.118937
21.0,1995,56886.297488
21.0,1995,56886.715303
21.0,1995,56886.895529
21.0,1995,56889.167092
21.0,1995,56892.018307
21.0,1995,56895.320323
21.0,1995,56895.95648
21.0,1995,56899.548012
21.0,1995,56900.887992
21.0,1995,56909.184412
21.0,1995,56913.630938
21.0,2055,56917.257911
21.0,1995,56917.281327
21.0,1995,56921.891926
21.0,1995,56923.588826
21.0,1995,56924.290399
21.0,1995,56924.468585
21.0,1995,56925.0605
21.0,1995,56927.318438
20.0,2149,56927.811071
21.0,1995,56930.181431
21.0,1995,56933.477833
21.0,1995,56934.100815
20.0,2151,56941.991788
21.0,1995,56947.330771
20.0,2622,56949.643627
21.0,1995,56951.790764
21.0,1995,56955.673612
21.0,1995,56960.369283
20.0,2237,56960.537562
21.0,1995,56962.815271
21.0,2055,56963.265966
21.0,1995,56963.611013
21.0,1995,56966.467236
21.0,1995,56968.890432
21.0,1995,56972.231526
21.0,1995,56972.857603
19.0,2442,56974.59272
19.0,2845,56979.622941
