#{"t_start": 1674922134.0819445, "env_id": null}
r,l,t
-15.0,2317,5138.752461
-18.0,1898,5145.602386
-18.0,1946,5147.383245
-15.0,2170,5148.543871
-19.0,1895,5149.669831
-19.0,2048,5154.050585
-15.0,2409,5155.582681
-18.0,1643,5158.727576
-12.0,2565,5164.186212
-16.0,2831,5171.924151
-13.0,2446,5172.342223
-9.0,2626,5174.355419
-13.0,2724,5177.628823
-10.0,2964,5182.433451
-19.0,2129,5183.683795
3.0,3599,5184.357967
-10.0,3091,5189.385924
-10.0,3209,5196.125066
-14.0,2667,5197.378864
-9.0,2879,5200.042703
-15.0,2605,5200.683612
-11.0,3530,5210.532617
-7.0,3252,5216.92503
-7.0,3436,5217.060468
-14.0,3121,5219.990649
-8.0,3061,5227.169919
-10.0,3198,5231.662369
-9.0,2903,5234.452816
-12.0,2909,5236.475149
-6.0,3326,5237.242332
-11.0,2689,5237.587162
-4.0,3763,5239.338513
-4.0,3279,5242.425879
-17.0,2887,5247.828266
-14.0,2700,5249.030925
-12.0,2883,5251.680269
-15.0,2307,5251.861628
-6.0,3202,5254.720062
-12.0,2652,5264.759701
-12.0,2779,5266.890267
-12.0,2311,5268.655879
-13.0,2230,5271.671836
-9.0,2917,5272.402556
-16.0,1966,5272.533981
-17.0,2109,5275.407566
-12.0,2261,5277.009588
-6.0,2978,5292.818781
-14.0,2471,5296.281573
-15.0,2722,5296.748003
-4.0,3588,5298.825944
-12.0,2909,5301.356331
-9.0,2763,5301.398297
-7.0,3317,5302.101953
-16.0,2774,5304.777256
-11.0,2490,5309.516163
-18.0,2300,5313.797617
-12.0,2540,5314.344091
-15.0,2955,5319.972077
-16.0,2603,5322.222136
-12.0,2814,5323.094606
-11.0,2567,5323.193485
-10.0,2993,5325.42631
-18.0,1750,5330.227471
-18.0,2121,5330.837117
-18.0,2176,5335.732493
-16.0,2487,5340.950055
-16.0,2255,5341.806548
-20.0,2235,5342.111091
-15.0,2388,5347.423378
-16.0,2651,5348.88301
-17.0,2032,5359.319299
-13.0,2893,5365.355348
-14.0,3173,5366.088703
-16.0,2620,5369.850028
-13.0,2595,5371.67211
-15.0,2385,5372.757517
-14.0,2453,5374.576093
-8.0,3518,5377.03527
-21.0,2166,5380.303012
-7.0,3796,5387.586648
-13.0,2567,5387.733556
-9.0,2668,5388.382278
-16.0,2354,5389.271849
-8.0,3117,5391.310614
-3.0,3960,5392.812586
-15.0,2325,5406.765881
-9.0,2768,5408.600495
-16.0,2273,5412.160701
-7.0,3584,5412.665951
-14.0,2605,5419.151995
-10.0,2985,5419.268884
-13.0,2556,5422.564714
-10.0,2986,5423.066666
-8.0,2848,5425.305691
-20.0,2254,5427.894388
-15.0,2298,5429.319529
-14.0,2384,5431.746851
-8.0,3232,5438.024045
-13.0,2984,5446.622555
-7.0,3297,5450.933547
-14.0,2372,5455.956614
-1.0,3781,5456.025359
-7.0,2659,5457.072863
-14.0,2090,5457.652649
-7.0,3257,5465.947486
11.0,2512,5473.888154
-5.0,3487,5475.504958
13.0,2584,5476.647343
-5.0,3231,5482.01162
4.0,3321,5483.112125
6.0,3200,5483.705293
-3.0,3591,5484.523441
9.0,3076,5487.93514
8.0,3014,5493.363278
8.0,2938,5500.341909
-6.0,3492,5514.580567
-9.0,3420,5518.200469
-5.0,3445,5519.71507
1.0,3479,5520.848221
-11.0,2527,5528.233824
1.0,3998,5528.785487
-5.0,3009,5531.555985
-9.0,3173,5531.775517
-1.0,3226,5534.338823
2.0,3814,5535.333465
6.0,2888,5537.162621
9.0,2741,5537.967075
-3.0,3114,5540.375767
8.0,3040,5548.297349
-9.0,2888,5552.283367
-2.0,3950,5554.642724
12.0,2299,5560.820738
15.0,2351,5573.470598
-1.0,3104,5573.547733
-9.0,3087,5575.86807
6.0,3462,5576.332117
8.0,2729,5576.657606
7.0,2902,5580.27842
14.0,2318,5589.371855
-15.0,2188,5591.064294
-5.0,3066,5591.567509
2.0,3386,5591.66087
-16.0,1830,5593.276918
1.0,3349,5594.767011
4.0,3479,5596.070789
-5.0,3456,5599.282079
1.0,3571,5603.716956
-20.0,1412,5605.347825
-19.0,1971,5610.873401
3.0,3456,5615.920508
-6.0,2813,5623.395045
-9.0,2722,5624.640418
-2.0,3385,5636.709582
-1.0,3572,5636.927445
-8.0,3145,5647.523572
5.0,3205,5648.105997
4.0,3098,5648.41304
6.0,3213,5648.850597
-11.0,3043,5650.270987
-3.0,3325,5653.968171
-7.0,3113,5654.739254
-13.0,2824,5655.679228
4.0,3819,5657.378879
8.0,3156,5659.936764
9.0,2743,5664.818527
7.0,3195,5667.768357
-1.0,3380,5684.884618
12.0,2749,5685.984468
8.0,2930,5688.987265
-1.0,3841,5692.001736
-11.0,2638,5695.387001
11.0,2667,5696.208164
12.0,2679,5696.852141
-3.0,2847,5698.541252
9.0,2592,5700.405743
-10.0,2639,5707.209736
6.0,2930,5708.116307
6.0,3040,5709.133515
-9.0,2491,5712.428779
10.0,2755,5714.149945
-2.0,3691,5716.219081
2.0,3419,5718.490796
-12.0,2034,5725.467555
-10.0,2032,5733.296947
-15.0,2184,5739.551882
9.0,2556,5741.207835
-11.0,2805,5742.5188
-15.0,1953,5743.290737
5.0,3200,5743.698627
2.0,3264,5743.743526
2.0,3036,5750.66509
11.0,2959,5751.631816
16.0,2163,5755.426323
12.0,2796,5757.659869
-9.0,2522,5758.023218
6.0,2755,5758.860054
14.0,2292,5767.06994
3.0,3080,5769.738624
20.0,1708,5773.327409
20.0,1877,5773.494125
18.0,1929,5776.029306
1.0,3220,5776.67259
18.0,1867,5776.940331
15.0,2156,5782.529257
15.0,2174,5782.821217
11.0,2765,5783.056784
17.0,2127,5789.309703
12.0,2416,5795.454033
15.0,2233,5795.799949
17.0,2089,5795.825984
16.0,1952,5802.669102
10.0,2465,5803.632271
19.0,1714,5807.277982
20.0,1679,5807.570556
15.0,2098,5811.623391
16.0,2174,5812.814745
20.0,1772,5815.125523
6.0,3271,5816.790164
17.0,1911,5817.317158
13.0,2311,5818.575194
17.0,2055,5820.384168
4.0,3066,5825.143573
19.0,2044,5826.050354
21.0,1703,5826.092203
18.0,1912,5830.13166
16.0,2097,5833.400378
18.0,1921,5837.796915
19.0,1967,5842.556415
19.0,1786,5843.359149
20.0,1801,5844.820051
21.0,1689,5845.140378
19.0,1819,5849.6156
17.0,1888,5850.327831
20.0,1707,5850.713673
10.0,2550,5852.623573
-5.0,3006,5856.093575
19.0,1818,5857.42177
20.0,1798,5858.018934
21.0,1703,5860.353158
18.0,1933,5872.186269
15.0,2187,5872.301516
7.0,2748,5875.051167
4.0,3362,5878.475382
18.0,1870,5883.773947
8.0,2543,5887.949027
17.0,2041,5889.181253
19.0,1742,5889.274546
10.0,2680,5891.288944
19.0,1797,5892.652487
17.0,2054,5894.313929
7.0,2890,5896.534499
4.0,3210,5907.056709
2.0,3201,5907.995367
18.0,1854,5911.700977
16.0,2237,5912.456622
4.0,3766,5912.521319
16.0,2184,5914.174552
16.0,2475,5916.630552
18.0,1956,5918.858421
3.0,3513,5919.078902
20.0,1801,5920.305401
18.0,1837,5922.205283
16.0,2004,5925.113544
18.0,2014,5927.379057
19.0,1915,5928.605606
14.0,2517,5941.646974
11.0,2797,5942.78169
21.0,1703,5944.737747
15.0,2053,5944.871985
21.0,1703,5947.219946
13.0,2338,5949.059047
20.0,1706,5949.532857
19.0,1773,5951.04243
20.0,1707,5951.089188
14.0,2266,5953.270308
14.0,2330,5954.466514
13.0,2502,5956.754071
19.0,1930,5959.858964
18.0,1883,5961.298158
19.0,1834,5961.644353
11.0,2822,5972.847793
20.0,1822,5977.501347
19.0,1905,5978.859863
18.0,1864,5982.392695
15.0,2368,5984.041026
19.0,1859,5984.189344
19.0,1953,5984.428306
19.0,1911,5987.299292
13.0,2598,5989.258836
15.0,2198,5990.185224
14.0,2425,5990.567737
20.0,1768,5991.393431
15.0,2109,5992.130888
19.0,1833,5994.326268
13.0,2135,5999.356399
-9.0,2430,6000.087754
19.0,2076,6014.750715
17.0,2035,6015.409089
20.0,1754,6015.605403
20.0,1754,6015.76384
17.0,2157,6021.619439
18.0,1884,6021.66112
20.0,1754,6022.656668
18.0,1912,6026.486407
18.0,2009,6027.139981
5.0,3043,6028.279502
16.0,2233,6030.45201
21.0,1719,6031.379271
19.0,1834,6034.372734
10.0,2711,6034.415954
13.0,2339,6035.487796
15.0,2282,6036.850235
20.0,1754,6054.363759
20.0,1755,6055.319635
19.0,2136,6055.593947
16.0,2164,6055.916305
20.0,1754,6059.019641
18.0,2432,6061.175605
20.0,1755,6062.734458
9.0,2702,6065.059283
18.0,2005,6065.192763
20.0,1827,6068.708216
16.0,2304,6069.499534
19.0,1852,6070.369982
17.0,2155,6070.798687
17.0,2007,6070.982199
12.0,2743,6072.219051
15.0,2312,6076.411516
20.0,1978,6089.963185
21.0,1703,6093.28385
17.0,2170,6094.65171
19.0,1942,6096.015412
17.0,2228,6096.015669
19.0,1888,6098.946183
19.0,1791,6102.502669
13.0,2543,6104.649376
20.0,1679,6106.503376
16.0,2125,6107.613772
17.0,2116,6108.729343
15.0,2629,6112.337237
12.0,2353,6113.140593
7.0,3285,6114.360561
11.0,2626,6115.787184
19.0,1878,6123.622363
19.0,1849,6126.565352
18.0,2021,6131.005905
18.0,1963,6131.331382
5.0,3338,6132.172501
18.0,2023,6132.408006
20.0,1754,6134.062263
19.0,1834,6137.620428
15.0,2185,6138.212981
19.0,1939,6143.555026
20.0,1754,6144.66286
15.0,2206,6147.205243
13.0,2313,6148.01806
20.0,1754,6155.084373
15.0,2458,6156.406438
12.0,2420,6157.748606
16.0,2348,6157.900567
19.0,1847,6164.261836
21.0,1703,6164.410138
18.0,1974,6167.589716
20.0,1816,6169.985709
16.0,2225,6170.692384
18.0,1970,6173.34081
10.0,2640,6173.68548
20.0,1828,6176.158743
14.0,2556,6177.767925
21.0,1703,6178.398561
20.0,1933,6181.717118
20.0,1707,6185.644853
20.0,1754,6189.330388
19.0,1847,6197.341747
17.0,1900,6198.439266
20.0,1827,6200.323761
20.0,1761,6204.859156
8.0,2751,6205.590106
17.0,2036,6206.430571
19.0,1835,6206.523694
18.0,2095,6208.191911
19.0,1791,6208.231093
4.0,3587,6208.781053
7.0,2912,6209.938038
21.0,1779,6213.704817
18.0,1865,6219.154254
17.0,2453,6222.494774
21.0,1703,6229.020411
16.0,2359,6231.597703
6.0,3020,6231.975075
21.0,1703,6236.167334
17.0,2249,6240.61746
20.0,1814,6240.771443
15.0,2469,6241.578887
17.0,2068,6243.598874
19.0,1955,6243.819917
17.0,2181,6245.526705
19.0,1879,6247.24332
15.0,2313,6251.267451
10.0,2525,6253.420089
20.0,1831,6255.124362
17.0,2029,6255.323538
8.0,3033,6259.249711
21.0,1703,6262.435952
20.0,1801,6263.855947
18.0,2195,6268.301677
20.0,1827,6274.293009
18.0,1991,6276.403104
17.0,2071,6277.688517
19.0,1922,6278.234254
19.0,1828,6278.274091
20.0,1707,6282.024196
16.0,2615,6283.134267
17.0,2086,6284.778003
15.0,2355,6285.937142
20.0,1755,6286.740316
20.0,1827,6296.58673
16.0,2526,6300.661026
17.0,2165,6301.255023
19.0,1885,6302.092482
11.0,2764,6303.039674
18.0,1901,6308.536026
20.0,1754,6309.32417
19.0,1806,6310.845053
12.0,2910,6311.572916
16.0,2057,6313.491676
21.0,1703,6316.498957
16.0,2134,6316.679572
19.0,1878,6316.831032
14.0,2408,6325.350778
11.0,2387,6327.727263
14.0,2448,6330.819142
18.0,1928,6331.423453
17.0,1896,6335.500116
17.0,2029,6339.643307
20.0,1784,6345.528322
16.0,2145,6347.839168
14.0,2547,6347.933007
15.0,2314,6350.191233
14.0,2211,6351.48885
11.0,2929,6353.598997
15.0,2394,6354.055065
16.0,2094,6354.668665
16.0,2139,6355.160031
19.0,1909,6359.728772
7.0,2444,6360.795879
19.0,1988,6363.539443
19.0,1942,6365.769688
16.0,2026,6367.869543
19.0,1919,6370.062797
17.0,1950,6374.793506
20.0,1766,6379.829547
20.0,1918,6382.654466
20.0,1673,6385.2408
20.0,2089,6389.043998
20.0,1754,6391.297311
13.0,2542,6391.445462
17.0,2406,6396.858844
13.0,2363,6397.148174
14.0,2799,6400.617539
19.0,2102,6403.570215
11.0,2759,6403.631845
16.0,2359,6405.924841
18.0,2083,6407.486571
15.0,2315,6409.460423
12.0,2742,6410.031333
14.0,2128,6413.16589
16.0,1985,6415.517052
21.0,1869,6418.801643
21.0,1703,6421.843109
19.0,1926,6426.254359
19.0,2185,6428.503313
18.0,2055,6433.913152
19.0,1849,6433.990786
17.0,2053,6434.180784
20.0,1754,6435.303774
6.0,3034,6437.267527
14.0,1983,6441.666027
11.0,2394,6446.602447
17.0,1867,6446.642052
20.0,1678,6448.943393
17.0,2201,6449.052339
14.0,2093,6453.129597
17.0,1949,6456.954154
7.0,2771,6457.381076
21.0,1703,6458.93143
10.0,2802,6460.566958
18.0,1837,6467.068244
18.0,1884,6469.299053
8.0,2600,6473.047938
14.0,2282,6475.299383
15.0,2145,6475.965631
19.0,1955,6476.976556
18.0,1881,6482.96324
-4.0,2777,6483.964538
20.0,1783,6485.345321
16.0,2070,6486.487391
19.0,1816,6489.743774
20.0,1754,6490.615698
18.0,1898,6491.652584
8.0,2541,6492.507271
16.0,2237,6500.739152
21.0,1793,6505.017179
14.0,2177,6505.944447
1.0,3311,6506.147175
20.0,1754,6506.598505
16.0,2243,6509.33414
19.0,1817,6509.396165
18.0,1988,6511.437028
20.0,1814,6515.319478
20.0,1706,6520.097543
20.0,1998,6520.94338
19.0,1757,6522.903417
14.0,2458,6527.742453
14.0,2381,6528.877117
16.0,1918,6535.004499
11.0,2529,6537.631395
-20.0,1377,6539.979917
17.0,2005,6542.465587
9.0,3021,6544.587784
16.0,1933,6546.038516
14.0,2288,6550.427864
7.0,2504,6550.908911
5.0,2706,6553.574305
6.0,2673,6554.114141
7.0,2507,6554.403791
17.0,1983,6556.626996
19.0,1890,6556.931123
17.0,2077,6557.470935
18.0,1805,6560.299779
20.0,1857,6562.397277
17.0,2075,6572.252313
20.0,1795,6576.748506
18.0,2003,6578.354851
16.0,2404,6583.03861
17.0,2089,6583.438849
18.0,1860,6583.602865
19.0,1838,6583.679429
11.0,2651,6585.119743
19.0,1758,6585.464074
19.0,1758,6585.752994
20.0,1707,6587.071878
20.0,1706,6587.362515
18.0,1847,6590.412867
15.0,2205,6592.956183
16.0,2167,6599.177851
15.0,2143,6600.857931
17.0,2020,6608.850355
19.0,1911,6613.299757
19.0,1759,6617.316062
18.0,1861,6619.756266
21.0,1779,6619.904711
17.0,2094,6621.228328
14.0,2099,6621.873408
13.0,2504,6622.248998
18.0,2037,6624.227141
14.0,2324,6625.719701
18.0,2007,6629.50238
21.0,1779,6631.479621
12.0,2326,6632.702368
12.0,2873,6635.726734
11.0,3031,6640.511053
18.0,1897,6647.398176
10.0,2748,6650.679639
17.0,1911,6651.693501
10.0,2598,6655.679261
20.0,1785,6657.812901
16.0,2322,6661.567526
17.0,1818,6662.194763
14.0,2337,6664.16798
19.0,1803,6665.109784
13.0,2428,6665.413194
15.0,2556,6665.599447
12.0,2361,6666.583534
12.0,2576,6667.434872
20.0,1771,6667.599423
21.0,1764,6672.188537
15.0,2345,6673.725467
20.0,1701,6677.887722
20.0,1730,6681.744105
20.0,1741,6682.961102
20.0,1752,6689.319838
15.0,2154,6694.386393
20.0,1754,6695.764316
20.0,1754,6697.02032
20.0,1754,6697.202302
19.0,1881,6699.001345
20.0,1847,6699.861638
19.0,1820,6700.225153
15.0,2142,6700.769133
20.0,1872,6701.354192
14.0,2234,6701.81215
21.0,1703,6704.335932
20.0,1799,6704.556887
19.0,1861,6711.310295
20.0,1763,6713.369208
20.0,1782,6714.930045
19.0,1958,6724.556584
19.0,1834,6727.395238
20.0,1798,6729.604173
21.0,1823,6729.876234
20.0,1754,6730.630461
21.0,1703,6731.449792
20.0,1735,6735.542525
15.0,2245,6736.236892
18.0,2082,6737.412661
15.0,2365,6744.470448
15.0,2482,6745.038807
14.0,2598,6748.356952
17.0,2079,6749.028906
20.0,2039,6751.980621
12.0,2737,6754.095813
21.0,1638,6760.312045
16.0,2145,6766.191832
6.0,3234,6771.769581
12.0,2377,6774.310684
17.0,2193,6775.134398
13.0,2816,6775.359621
13.0,2522,6775.359882
19.0,2204,6775.965278
13.0,2576,6776.064601
17.0,2187,6776.8268
17.0,2097,6782.152885
20.0,1733,6782.923386
12.0,2301,6786.337883
17.0,2075,6791.133498
16.0,2406,6791.384773
20.0,1799,6798.256254
14.0,2235,6800.147125
9.0,2920,6801.165738
17.0,2129,6813.269845
17.0,2131,6813.318081
17.0,2130,6813.910531
15.0,2214,6815.492436
9.0,2394,6817.91225
13.0,2393,6819.760619
10.0,2701,6820.251564
16.0,2146,6821.509084
18.0,2142,6829.591848
18.0,2142,6829.847853
13.0,2720,6830.940512
13.0,2815,6836.788493
18.0,2247,6838.598887
13.0,2196,6839.581707
4.0,3900,6844.080966
21.0,1779,6845.883655
21.0,1780,6847.484726
7.0,2809,6851.483985
19.0,1917,6852.21743
19.0,1879,6853.191358
19.0,2136,6858.171895
13.0,2534,6858.696503
21.0,1638,6860.008005
13.0,2753,6862.542469
17.0,2329,6862.85189
20.0,1780,6868.346405
15.0,2504,6873.998921
18.0,2047,6874.891639
19.0,1789,6875.798992
18.0,2092,6876.670002
20.0,1827,6878.27216
12.0,2830,6880.054435
18.0,2095,6884.625868
20.0,1936,6886.519497
20.0,1936,6887.489353
17.0,2191,6890.293912
19.0,1914,6892.614138
20.0,1737,6893.326011
19.0,1742,6893.720016
17.0,2167,6896.576985
18.0,2151,6898.126895
19.0,2207,6907.466393
19.0,1968,6908.885326
16.0,2085,6912.748687
18.0,2066,6913.285462
17.0,2116,6915.762128
17.0,2035,6916.105699
14.0,2365,6916.822837
19.0,1972,6922.453205
20.0,1737,6923.418776
17.0,2222,6924.026335
19.0,1980,6925.427102
20.0,1782,6928.182942
20.0,1829,6930.562777
18.0,2121,6930.942962
15.0,2886,6937.869839
13.0,2515,6938.499196
20.0,1855,6940.601398
21.0,1703,6943.194715
20.0,1736,6946.801236
20.0,1707,6947.338747
16.0,2084,6950.517892
19.0,2457,6952.747872
15.0,2122,6954.034503
18.0,1850,6955.536752
18.0,1953,6958.313755
18.0,2022,6960.141906
17.0,1992,6966.567516
17.0,2040,6967.056037
9.0,2549,6970.920696
15.0,2546,6973.645166
19.0,1967,6975.57486
11.0,2424,6981.609177
18.0,1940,6981.826308
20.0,1904,6986.543001
19.0,1862,6987.076758
15.0,2478,6987.22408
10.0,2844,6988.429461
19.0,1921,6989.635942
14.0,2242,6990.336362
20.0,1767,6991.532252
13.0,2584,6992.716917
20.0,2037,6994.494058
20.0,1827,6999.441172
19.0,2042,7002.772948
19.0,1987,7010.805199
19.0,1792,7013.388945
13.0,2287,7014.218328
15.0,2516,7015.569597
20.0,1939,7021.02695
16.0,2249,7021.799673
19.0,1900,7022.235064
18.0,1997,7022.612621
17.0,1997,7025.888242
16.0,2117,7030.412921
19.0,1802,7034.896781
16.0,2297,7035.381681
11.0,2606,7036.025184
17.0,2097,7036.805702
6.0,2998,7040.586444
19.0,1771,7045.006873
19.0,1926,7049.991408
1.0,3313,7050.570062
21.0,1758,7053.162808
21.0,1758,7053.593463
13.0,2444,7054.460822
18.0,1892,7056.350291
21.0,1763,7057.313546
13.0,2458,7058.098482
15.0,2224,7060.701156
20.0,1906,7064.360045
21.0,1703,7067.133821
18.0,1868,7068.649292
18.0,1942,7070.599432
18.0,2043,7071.280483
19.0,1752,7076.149899
15.0,2222,7080.072363
20.0,1875,7083.302486
20.0,1837,7085.92532
20.0,1814,7085.952182
20.0,1772,7086.082519
15.0,2165,7089.184303
19.0,1849,7089.371431
20.0,1829,7093.342483
17.0,2206,7096.64469
20.0,1842,7097.239859
11.0,2257,7098.340979
20.0,1795,7099.196706
19.0,1847,7101.661922
21.0,1758,7102.709905
19.0,1879,7104.187977
19.0,1800,7108.351779
20.0,1731,7111.07357
17.0,2068,7120.195806
19.0,1939,7120.423454
19.0,1939,7120.563926
18.0,1852,7122.277143
18.0,2137,7127.514566
12.0,2397,7128.763719
20.0,1861,7130.520544
19.0,1757,7130.631227
17.0,2192,7132.49369
20.0,1737,7132.711589
21.0,1779,7134.506147
19.0,1789,7140.316854
20.0,1814,7143.479724
13.0,2693,7144.712628
9.0,2794,7148.184111
13.0,2822,7154.4757
19.0,1957,7155.157077
20.0,1995,7156.045825
20.0,1679,7158.577698
18.0,2080,7159.224064
20.0,1678,7160.304306
20.0,1679,7160.436987
18.0,1882,7160.959727
14.0,2399,7163.366669
20.0,1679,7164.332828
20.0,1861,7165.561966
13.0,2399,7175.295377
17.0,2128,7178.092234
20.0,1935,7179.054398
19.0,1901,7181.939564
21.0,1703,7185.399823
20.0,1827,7186.942741
19.0,1954,7190.767511
17.0,1987,7193.893489
20.0,1903,7194.129798
20.0,1903,7194.260767
10.0,2983,7196.474547
19.0,1832,7196.873988
20.0,1982,7198.622257
12.0,2421,7202.302385
16.0,2421,7204.032183
13.0,2501,7210.217191
21.0,1703,7212.469218
17.0,2161,7216.757102
19.0,1825,7218.093287
15.0,2237,7219.08175
14.0,2556,7220.987924
20.0,1768,7222.449249
16.0,2104,7224.603179
20.0,1762,7225.473808
18.0,1877,7227.739954
19.0,1882,7230.184906
17.0,2082,7231.5394
15.0,2024,7233.157895
19.0,1954,7233.628826
17.0,1890,7236.218569
17.0,2130,7242.560749
19.0,1830,7243.263658
20.0,1769,7251.682043
19.0,1835,7251.895093
18.0,2153,7251.920255
18.0,1976,7253.109016
20.0,1754,7257.07143
20.0,1769,7258.253783
19.0,2232,7262.113783
20.0,1891,7262.85527
20.0,1697,7264.786958
19.0,1904,7266.884451
21.0,1841,7270.33913
15.0,2228,7271.311615
18.0,2039,7279.816367
11.0,2525,7279.926596
18.0,2012,7280.025136
6.0,3166,7280.223182
16.0,2205,7291.209688
20.0,1846,7291.209934
20.0,1707,7292.607157
14.0,2240,7293.399069
15.0,2342,7294.084704
15.0,2342,7294.107569
18.0,1905,7296.943769
19.0,1852,7297.918274
20.0,1679,7300.405537
10.0,2781,7306.962669
10.0,2302,7308.036156
11.0,2518,7316.303683
15.0,2155,7318.801126
17.0,2194,7319.303537
16.0,2293,7320.868728
16.0,2303,7321.159969
21.0,1704,7324.424586
21.0,1704,7324.447669
20.0,1766,7324.901059
19.0,1928,7327.082349
21.0,1703,7327.304321
18.0,2064,7328.233748
21.0,1703,7328.278678
17.0,2176,7330.228101
16.0,1999,7336.049282
20.0,1827,7339.522577
15.0,2336,7349.663805
19.0,1849,7351.753513
19.0,1999,7351.939142
19.0,1930,7353.694438
20.0,1754,7356.134298
21.0,1843,7357.256494
21.0,1843,7357.279983
20.0,1827,7359.605754
18.0,1977,7363.398327
16.0,2178,7366.993174
14.0,2174,7368.874635
19.0,1879,7369.426144
21.0,1698,7369.698986
8.0,2863,7372.099488
11.0,2945,7373.270179
11.0,2687,7375.085994
15.0,1974,7387.07539
19.0,1755,7388.542535
15.0,2200,7388.83135
20.0,2058,7390.351073
16.0,1929,7390.515349
12.0,2345,7393.506256
20.0,1766,7394.867869
20.0,1792,7398.921255
19.0,1795,7401.675503
18.0,1865,7402.105601
18.0,1925,7403.720917
18.0,1835,7405.951385
3.0,2925,7409.274461
-19.0,2116,7409.759767
10.0,3059,7414.000704
14.0,2531,7420.090705
21.0,1698,7420.451304
21.0,1824,7420.899343
21.0,1824,7421.195114
13.0,2526,7432.311369
19.0,1940,7433.80417
14.0,2289,7434.572714
19.0,1863,7435.623351
12.0,2654,7438.058615
14.0,2414,7438.16744
16.0,2108,7439.57013
19.0,1742,7440.71627
18.0,2049,7442.850026
16.0,2237,7443.97004
15.0,2287,7451.040792
18.0,2090,7451.792664
19.0,1912,7455.540898
20.0,1679,7462.422132
16.0,2422,7463.815053
13.0,2430,7465.037517
11.0,2719,7469.428922
19.0,1773,7471.267058
20.0,1739,7471.783994
12.0,2300,7475.016546
18.0,1819,7476.637933
15.0,2166,7476.977607
18.0,1957,7477.995523
18.0,2324,7479.896104
6.0,2544,7481.300532
-1.0,2723,7483.430789
19.0,1843,7484.059349
